consumption,savings,income
8395.53,0.0,8395.53
50521.48,0.0,50521.48
72001.58,0.0,72001.58
53711.2,0.0,53711.2
21101.77,0.0,21101.77
21493.65,0.0,21493.65
39407.72,1721.31,41129.03
21453.67,0.0,21453.67
51679.88,0.0,51679.88
7357.97,3779.0,11136.970000000001
21414.22,1956.52,23370.74
32402.39,5869.56,38271.95
42281.78,0.0,42281.78
37637.14,0.0,37637.14
46319.55,1229.5,47549.05
19164.46,0.0,19164.46
22790.56,0.0,22790.56
25270.34,0.0,25270.34
11946.52,5649.45,17595.97
20772.2,0.0,20772.2
31959.16,11803.27,43762.43
11149.04,0.0,11149.04
15246.3,0.0,15246.3
26381.65,0.0,26381.65
22116.6,0.0,22116.6
19337.81,0.0,19337.81
33264.12,0.0,33264.12
7587.66,0.0,7587.66
15897.84,0.0,15897.84
40211.97,1907.6,42119.57
47181.11,0.0,47181.11
37876.0,0.0,37876.0
39622.57,0.0,39622.57
30267.98,0.0,30267.98
16388.85,0.0,16388.85
8525.82,0.0,8525.82
41360.2,0.0,41360.2
19676.33,0.0,19676.33
46773.69,3668.47,50442.16
13127.87,0.0,13127.87
46140.96,0.0,46140.96
54970.31,0.0,54970.31
20762.9,0.0,20762.9
24095.26,295.08,24390.34
15589.35,0.0,15589.35
45427.52,0.0,45427.52
48693.51,2054.34,50747.850000000006
12509.7,0.0,12509.7
19814.32,0.0,19814.32
5327.63,0.0,5327.63
17140.49,0.0,17140.49
24574.8,0.0,24574.8
10651.27,0.0,10651.27
41000.47,0.0,41000.47
25261.2,0.0,25261.2
41955.6,0.0,41955.6
54001.34,0.0,54001.34
37946.12,2934.78,40880.9
26371.02,4402.17,30773.190000000002
13003.75,0.0,13003.75
25960.33,1467.39,27427.72
53959.79,0.0,53959.79
15105.2,0.0,15105.2
17863.96,0.0,17863.96
31589.27,0.0,31589.27
44757.32,0.0,44757.32
26412.43,0.0,26412.43
41305.43,0.0,41305.43
76130.04,2950.81,79080.84999999999
63497.91,0.0,63497.91
25819.23,0.0,25819.23
23816.7,540.98,24357.68
25778.42,0.0,25778.42
10470.64,0.0,10470.64
49904.05,2950.81,52854.86
28513.48,0.0,28513.48
34413.07,0.0,34413.07
37399.4,0.0,37399.4
15084.96,0.0,15084.96
53789.07,0.0,53789.07
29882.94,0.0,29882.94
26942.71,0.0,26942.71
30232.53,2934.78,33167.31
66927.04,0.0,66927.04
19435.78,0.0,19435.78
10850.55,0.0,10850.55
44736.23,0.0,44736.23
29690.79,0.0,29690.79
77689.23,0.0,77689.23
96943.73,10327.86,107271.59
33013.5,0.0,33013.5
23192.41,0.0,23192.41
21870.81,0.0,21870.81
10102.68,0.0,10102.68
24597.52,0.0,24597.52
40924.53,0.0,40924.53
18986.06,9442.62,28428.68
51603.33,0.0,51603.33
17815.49,0.0,17815.49
30986.07,0.0,30986.07
45182.57,0.0,45182.57
31406.47,1809.78,33216.25
71674.64,0.0,71674.64
25521.79,0.0,25521.79
31020.35,10081.96,41102.31
10366.44,0.0,10366.44
28002.1,0.0,28002.1
31471.53,3977.9,35449.43
38124.68,0.0,38124.68
30864.23,0.0,30864.23
23965.3,0.0,23965.3
24597.11,0.0,24597.11
36847.57,0.0,36847.57
6628.73,0.0,6628.73
30619.87,0.0,30619.87
10282.26,0.0,10282.26
40375.49,9880.43,50255.92
13878.42,0.0,13878.42
33495.65,19173.91,52669.56
20003.57,0.0,20003.57
7526.24,0.0,7526.24
27151.96,0.0,27151.96
39976.53,0.0,39976.53
22192.51,1589.67,23782.18
33024.1,0.0,33024.1
21027.55,0.0,21027.55
39909.85,0.0,39909.85
83607.67,978.26,84585.93
43546.09,0.0,43546.09
91493.22,0.0,91493.22
15296.11,0.0,15296.11
27821.98,0.0,27821.98
22215.26,1467.39,23682.649999999998
19234.02,0.0,19234.02
38833.79,0.0,38833.79
19349.52,0.0,19349.52
33158.64,4918.03,38076.67
37182.99,0.0,37182.99
39227.28,1760.86,40988.14
24572.57,0.0,24572.57
13990.64,0.0,13990.64
15265.23,0.0,15265.23
36830.1,0.0,36830.1
3973.23,0.0,3973.23
37317.27,0.0,37317.27
43965.17,0.0,43965.17
17517.65,0.0,17517.65
14967.0,14673.91,29640.91
35664.65,0.0,35664.65
25980.81,18196.72,44177.53
28685.77,3913.04,32598.81
39512.41,0.0,39512.41
18516.33,21639.34,40155.67
21506.43,0.0,21506.43
6939.32,0.0,6939.32
11369.43,0.0,11369.43
27702.4,0.0,27702.4
4086.63,0.0,4086.63
48085.4,0.0,48085.4
50026.48,0.0,50026.48
28195.27,0.0,28195.27
23231.41,0.0,23231.41
23529.65,0.0,23529.65
3550.19,660.32,4210.51
52353.32,0.0,52353.32
51249.43,2445.65,53695.08
29737.04,0.0,29737.04
27679.06,1467.39,29146.45
21714.85,0.0,21714.85
24785.23,6491.8,31277.03
6257.95,0.0,6257.95
25711.79,0.0,25711.79
21408.38,0.0,21408.38
51654.01,0.0,51654.01
2518.5,0.0,2518.5
51119.07,0.0,51119.07
16832.29,0.0,16832.29
43397.15,0.0,43397.15
37639.09,0.0,37639.09
37915.69,0.0,37915.69
62420.79,4318.03,66738.82
39987.93,0.0,39987.93
51040.47,0.0,51040.47
45050.7,2347.82,47398.52
18426.17,0.0,18426.17
50434.57,0.0,50434.57
14038.49,2360.65,16399.14
33008.02,0.0,33008.02
45372.67,19809.78,65182.45
56158.05,0.0,56158.05
37906.62,0.0,37906.62
17196.37,6885.24,24081.61
14776.81,2436.46,17213.27
30163.72,2983.42,33147.14
11755.62,0.0,11755.62
43274.24,0.0,43274.24
6083.29,0.0,6083.29
34828.42,0.0,34828.42
16121.72,0.0,16121.72
9976.27,0.0,9976.27
34637.03,0.0,34637.03
31856.68,0.0,31856.68
14058.3,0.0,14058.3
17751.88,0.0,17751.88
26335.78,0.0,26335.78
70187.31,0.0,70187.31
25274.13,0.0,25274.13
5982.11,0.0,5982.11
7053.26,0.0,7053.26
18270.32,0.0,18270.32
31755.65,0.0,31755.65
22048.03,0.0,22048.03
30546.64,0.0,30546.64
32495.64,0.0,32495.64
19510.22,0.0,19510.22
28723.51,6260.86,34984.369999999995
15081.2,0.0,15081.2
46781.62,0.0,46781.62
34869.97,0.0,34869.97
38402.05,0.0,38402.05
32562.11,0.0,32562.11
23661.01,0.0,23661.01
75985.67,0.0,75985.67
11155.37,2103.26,13258.630000000001
9608.38,2690.21,12298.59
81999.12,6603.26,88602.37999999999
89085.41,0.0,89085.41
19179.2,0.0,19179.2
33422.26,6358.69,39780.950000000004
41060.74,0.0,41060.74
26232.07,0.0,26232.07
4686.24,0.0,4686.24
38617.34,0.0,38617.34
47170.77,0.0,47170.77
17023.74,0.0,17023.74
42740.26,17213.11,59953.37
51106.6,0.0,51106.6
73648.92,0.0,73648.92
21100.99,0.0,21100.99
33120.0,0.0,33120.0
38444.06,0.0,38444.06
10122.16,0.0,10122.16
37897.84,15163.04,53060.88
18217.83,0.0,18217.83
21170.63,0.0,21170.63
40285.65,0.0,40285.65
19622.05,0.0,19622.05
13028.06,0.0,13028.06
18242.57,1475.4,19717.97
24490.05,0.0,24490.05
44693.08,0.0,44693.08
49033.24,4524.59,53557.83
54798.62,0.0,54798.62
22154.0,0.0,22154.0
48728.43,0.0,48728.43
47441.61,21639.34,69080.95
12960.94,0.0,12960.94
28029.19,2934.78,30963.969999999998
34072.19,12295.08,46367.270000000004
54916.94,0.0,54916.94
50004.07,0.0,50004.07
13059.32,14754.09,27813.41
51072.43,0.0,51072.43
22143.95,0.0,22143.95
30709.3,0.0,30709.3
13805.4,0.0,13805.4
46463.19,5233.69,51696.880000000005
29323.1,1956.52,31279.62
14782.56,5576.08,20358.64
20849.81,0.0,20849.81
11147.47,0.0,11147.47
36850.59,2690.21,39540.799999999996
56005.74,0.0,56005.74
62655.23,0.0,62655.23
37898.0,2459.01,40357.01
21282.87,4426.22,25709.09
18041.26,0.0,18041.26
15114.94,0.0,15114.94
27741.54,0.0,27741.54
10546.31,0.0,10546.31
20834.94,0.0,20834.94
52923.6,0.0,52923.6
10434.32,0.0,10434.32
45969.98,0.0,45969.98
11318.24,0.0,11318.24
19385.42,0.0,19385.42
14011.07,0.0,14011.07
31681.87,0.0,31681.87
5108.26,2213.11,7321.370000000001
48434.81,0.0,48434.81
13489.38,0.0,13489.38
17200.75,0.0,17200.75
6760.82,0.0,6760.82
13867.29,0.0,13867.29
42785.55,2950.81,45736.36
18780.07,0.0,18780.07
23979.76,1467.39,25447.149999999998
37232.18,0.0,37232.18
54121.19,2934.78,57055.97
37560.33,0.0,37560.33
26494.82,0.0,26494.82
6014.67,0.0,6014.67
26894.16,7377.04,34271.2
43943.15,0.0,43943.15
41537.04,0.0,41537.04
17075.27,0.0,17075.27
91493.09,0.0,91493.09
32007.46,0.0,32007.46
37425.27,0.0,37425.27
4941.34,0.0,4941.34
42734.31,0.0,42734.31
39650.94,3826.24,43477.18
10316.04,0.0,10316.04
28133.71,0.0,28133.71
33684.01,0.0,33684.01
6390.07,0.0,6390.07
21427.08,0.0,21427.08
23357.89,0.0,23357.89
37591.79,0.0,37591.79
9140.34,7336.95,16477.29
10505.4,0.0,10505.4
86491.85,8459.01,94950.86
19090.78,0.0,19090.78
42260.27,0.0,42260.27
11319.1,0.0,11319.1
35391.46,0.0,35391.46
45532.86,0.0,45532.86
42658.61,28093.92,70752.53
32849.87,0.0,32849.87
25544.05,0.0,25544.05
8728.63,0.0,8728.63
52405.14,0.0,52405.14
45689.67,0.0,45689.67
14247.17,5901.63,20148.8
27627.9,3423.91,31051.81
32186.69,0.0,32186.69
18467.17,0.0,18467.17
77030.6,0.0,77030.6
61718.83,0.0,61718.83
39398.24,3423.91,42822.149999999994
57678.82,0.0,57678.82
67114.31,978.26,68092.56999999999
39315.42,0.0,39315.42
24031.26,0.0,24031.26
27507.73,0.0,27507.73
21383.17,0.0,21383.17
5486.22,0.0,5486.22
14796.67,0.0,14796.67
32087.21,0.0,32087.21
21874.9,0.0,21874.9
16927.0,5576.08,22503.08
17366.71,0.0,17366.71
4999.32,1467.39,6466.71
33389.97,5901.63,39291.6
33623.26,0.0,33623.26
12011.72,0.0,12011.72
29386.15,2445.65,31831.800000000003
23485.41,0.0,23485.41
33882.35,9344.26,43226.61
33450.0,0.0,33450.0
26040.44,0.0,26040.44
23630.38,983.6,24613.98
31000.21,0.0,31000.21
9617.24,2201.08,11818.32
35199.03,2950.81,38149.84
27361.79,4475.13,31836.920000000002
48193.75,0.0,48193.75
15145.44,0.0,15145.44
40272.18,0.0,40272.18
13994.15,0.0,13994.15
15766.04,0.0,15766.04
14723.54,0.0,14723.54
13638.4,0.0,13638.4
3971.71,0.0,3971.71
16106.7,0.0,16106.7
18033.51,0.0,18033.51
9863.14,0.0,9863.14
19579.46,0.0,19579.46
49598.32,2950.81,52549.13
33720.44,0.0,33720.44
32060.13,1760.86,33820.99
11034.68,0.0,11034.68
27706.54,0.0,27706.54
54165.78,0.0,54165.78
26439.82,0.0,26439.82
35023.29,0.0,35023.29
10387.33,0.0,10387.33
23256.13,0.0,23256.13
27573.34,0.0,27573.34
38334.2,0.0,38334.2
40997.35,8070.65,49068.0
28429.44,0.0,28429.44
16950.85,0.0,16950.85
32908.06,0.0,32908.06
32509.05,0.0,32509.05
22144.99,0.0,22144.99
18410.13,0.0,18410.13
18424.66,983.6,19408.26
18036.55,0.0,18036.55
46817.64,895.02,47712.659999999996
62651.72,0.0,62651.72
33569.87,0.0,33569.87
30693.28,2983.42,33676.7
27055.9,0.0,27055.9
46951.48,3196.72,50148.200000000004
24015.45,164.08,24179.530000000002
60884.15,0.0,60884.15
36190.45,0.0,36190.45
53639.93,0.0,53639.93
46397.96,0.0,46397.96
6187.24,0.0,6187.24
15751.07,16630.43,32381.5
32247.13,0.0,32247.13
5011.91,0.0,5011.91
2614.51,0.0,2614.51
52356.81,0.0,52356.81
16486.25,0.0,16486.25
7065.33,0.0,7065.33
30647.06,0.0,30647.06
21166.22,0.0,21166.22
19859.4,0.0,19859.4
13784.49,0.0,13784.49
20478.9,0.0,20478.9
39849.91,12472.82,52322.73
10593.74,4426.22,15019.96
13703.8,0.0,13703.8
17139.21,0.0,17139.21
8280.64,0.0,8280.64
37980.78,0.0,37980.78
14694.52,245.9,14940.42
34634.36,0.0,34634.36
26564.33,0.0,26564.33
32784.25,21639.34,54423.59
14907.24,0.0,14907.24
43549.06,0.0,43549.06
24628.04,0.0,24628.04
15919.95,0.0,15919.95
11748.56,0.0,11748.56
41715.46,0.0,41715.46
17863.9,21766.3,39630.2
30708.01,0.0,30708.01
17013.61,0.0,17013.61
54208.39,0.0,54208.39
27743.86,0.0,27743.86
50583.66,0.0,50583.66
7542.92,0.0,7542.92
7330.8,0.0,7330.8
30498.0,5869.56,36367.56
17685.06,0.0,17685.06
11346.64,2934.78,14281.42
24674.62,0.0,24674.62
53923.2,5624.99,59548.189999999995
17277.87,0.0,17277.87
81018.49,0.0,81018.49
24221.52,0.0,24221.52
36602.66,5869.56,42472.22
41502.51,0.0,41502.51
31040.19,0.0,31040.19
29673.39,0.0,29673.39
24339.57,0.0,24339.57
76798.69,0.0,76798.69
47598.66,0.0,47598.66
28582.96,13695.65,42278.61
7494.04,0.0,7494.04
61531.33,0.0,61531.33
13168.42,0.0,13168.42
54805.31,0.0,54805.31
25120.6,6847.82,31968.42
6195.67,0.0,6195.67
25414.89,489.13,25904.02
10598.46,0.0,10598.46
39574.76,1711.95,41286.71
34257.73,0.0,34257.73
9580.38,0.0,9580.38
31451.89,0.0,31451.89
45384.8,5869.56,51254.36
18866.31,0.0,18866.31
3763.49,0.0,3763.49
4035.17,0.0,4035.17
11698.35,0.0,11698.35
7738.85,880.43,8619.28
36878.62,0.0,36878.62
25935.82,0.0,25935.82
27217.43,0.0,27217.43
13944.12,0.0,13944.12
19205.04,0.0,19205.04
13271.08,0.0,13271.08
43576.7,0.0,43576.7
45872.74,0.0,45872.74
9256.85,2950.81,12207.66
39847.01,0.0,39847.01
20853.16,0.0,20853.16
48799.13,16426.22,65225.35
25715.32,2347.82,28063.14
20098.71,2754.09,22852.8
27831.93,12717.39,40549.32
16597.22,0.0,16597.22
21204.62,0.0,21204.62
14910.11,0.0,14910.11
55824.34,3521.73,59346.07
69811.72,0.0,69811.72
13875.64,8950.27,22825.91
31699.06,0.0,31699.06
31416.15,0.0,31416.15
13848.64,0.0,13848.64
22951.03,0.0,22951.03
31576.14,0.0,31576.14
48302.75,0.0,48302.75
17668.28,0.0,17668.28
8331.18,0.0,8331.18
12910.72,0.0,12910.72
25320.81,0.0,25320.81
60822.95,0.0,60822.95
16013.91,0.0,16013.91
20519.93,0.0,20519.93
6723.12,0.0,6723.12
28158.72,0.0,28158.72
11576.68,0.0,11576.68
29509.58,0.0,29509.58
11976.86,0.0,11976.86
16560.61,17900.55,34461.16
26142.09,0.0,26142.09
26607.04,2445.65,29052.690000000002
8992.42,0.0,8992.42
6542.53,737.7,7280.23
18325.73,1173.91,19499.64
51251.95,0.0,51251.95
13296.49,0.0,13296.49
30650.25,4226.51,34876.76
9142.91,6147.54,15290.45
30278.81,4402.17,34680.98
21754.45,0.0,21754.45
15390.76,0.0,15390.76
31781.61,0.0,31781.61
19667.26,0.0,19667.26
44892.45,0.0,44892.45
38669.81,0.0,38669.81
35829.16,0.0,35829.16
22320.0,0.0,22320.0
19269.89,5869.56,25139.45
55266.31,0.0,55266.31
30817.29,3913.04,34730.33
25679.3,0.0,25679.3
14897.76,0.0,14897.76
15922.99,0.0,15922.99
20473.49,14754.09,35227.58
26369.99,0.0,26369.99
40467.01,0.0,40467.01
40446.55,0.0,40446.55
38239.45,3786.88,42026.329999999994
20324.93,0.0,20324.93
36914.36,0.0,36914.36
10269.31,0.0,10269.31
23404.63,0.0,23404.63
24307.34,6847.82,31155.16
19163.08,0.0,19163.08
34874.71,0.0,34874.71
53923.59,0.0,53923.59
29122.65,0.0,29122.65
9847.13,0.0,9847.13
60562.33,4402.17,64964.5
14152.19,0.0,14152.19
6457.68,0.0,6457.68
12810.76,0.0,12810.76
32841.39,0.0,32841.39
5655.75,0.0,5655.75
8070.48,0.0,8070.48
24751.31,4402.17,29153.480000000003
24310.68,0.0,24310.68
30266.52,0.0,30266.52
23255.57,0.0,23255.57
2959.76,0.0,2959.76
14971.61,0.0,14971.61
49761.91,0.0,49761.91
29931.92,2201.08,32133.0
18244.78,0.0,18244.78
14450.34,0.0,14450.34
14218.61,0.0,14218.61
25883.49,0.0,25883.49
14613.36,0.0,14613.36
37594.43,0.0,37594.43
2394.49,0.0,2394.49
25795.71,3423.91,29219.62
45847.37,0.0,45847.37
66647.76,0.0,66647.76
51657.1,2950.81,54607.909999999996
24996.78,0.0,24996.78
34926.75,0.0,34926.75
10115.21,0.0,10115.21
52361.91,0.0,52361.91
23967.33,2950.81,26918.140000000003
24226.92,0.0,24226.92
26132.39,10327.86,36460.25
18014.43,0.0,18014.43
24556.45,0.0,24556.45
59447.56,1467.39,60914.95
19739.05,0.0,19739.05
65522.5,0.0,65522.5
38606.99,0.0,38606.99
31845.65,0.0,31845.65
14608.2,0.0,14608.2
27419.88,0.0,27419.88
6269.84,0.0,6269.84
50131.05,0.0,50131.05
9224.26,3228.26,12452.52
51876.33,0.0,51876.33
12000.81,547.82,12548.63
13637.03,0.0,13637.03
32655.63,0.0,32655.63
23176.3,0.0,23176.3
19005.69,0.0,19005.69
52335.17,1967.21,54302.38
18470.63,0.0,18470.63
33045.36,0.0,33045.36
31799.13,0.0,31799.13
38096.18,0.0,38096.18
60848.94,0.0,60848.94
1532.35,3130.43,4662.78
27427.22,0.0,27427.22
46924.84,3913.04,50837.88
14556.1,0.0,14556.1
1742.81,0.0,1742.81
31463.59,0.0,31463.59
5134.43,0.0,5134.43
24304.21,8804.34,33108.55
21194.54,0.0,21194.54
22096.04,0.0,22096.04
32850.26,0.0,32850.26
27417.67,0.0,27417.67
35318.25,0.0,35318.25
34477.59,0.0,34477.59
18537.66,0.0,18537.66
11678.81,293.47,11972.279999999999
47094.67,0.0,47094.67
14320.36,1475.4,15795.76
72603.63,3913.04,76516.67
15303.5,1967.21,17270.71
3533.1,0.0,3533.1
58749.15,0.0,58749.15
40814.59,0.0,40814.59
37716.35,0.0,37716.35
15207.42,0.0,15207.42
22647.84,215.21,22863.05
12475.79,0.0,12475.79
30566.67,0.0,30566.67
22505.57,0.0,22505.57
13515.78,0.0,13515.78
25407.48,2950.81,28358.29
15067.07,0.0,15067.07
39172.13,0.0,39172.13
26687.81,0.0,26687.81
18574.42,0.0,18574.42
18582.78,2690.21,21272.989999999998
18522.84,0.0,18522.84
17839.13,0.0,17839.13
69105.49,0.0,69105.49
86784.81,0.0,86784.81
53402.88,3423.91,56826.78999999999
37913.66,0.0,37913.66
24145.61,8606.55,32752.16
13573.29,0.0,13573.29
32776.17,0.0,32776.17
38092.09,0.0,38092.09
68628.15,10271.73,78899.87999999999
37769.31,0.0,37769.31
36314.83,4108.69,40423.520000000004
91789.72,6847.82,98637.54000000001
22765.27,0.0,22765.27
55287.75,5966.85,61254.6
48563.91,0.0,48563.91
11962.64,2934.78,14897.42
41748.53,0.0,41748.53
52681.02,0.0,52681.02
14074.06,0.0,14074.06
17013.77,0.0,17013.77
14415.97,0.0,14415.97
9402.42,0.0,9402.42
28532.34,0.0,28532.34
24431.22,5409.83,29841.050000000003
41812.47,0.0,41812.47
59424.34,0.0,59424.34
24984.66,0.0,24984.66
25063.99,0.0,25063.99
23925.15,2950.81,26875.960000000003
18631.99,0.0,18631.99
300.0,0.0,300.0
10758.05,146.73,10904.779999999999
36769.27,0.0,36769.27
23500.86,14754.09,38254.95
14243.62,0.0,14243.62
24604.78,0.0,24604.78
59626.08,0.0,59626.08
4332.62,0.0,4332.62
15359.59,0.0,15359.59
42102.74,0.0,42102.74
26859.95,0.0,26859.95
27074.9,0.0,27074.9
40209.29,0.0,40209.29
23711.82,0.0,23711.82
43172.63,590.16,43762.79
41882.4,16630.43,58512.83
22407.42,0.0,22407.42
25863.61,0.0,25863.61
40765.28,0.0,40765.28
27097.89,0.0,27097.89
14833.79,0.0,14833.79
13591.97,0.0,13591.97
36117.96,23114.75,59232.71
27757.38,0.0,27757.38
36723.61,0.0,36723.61
15907.39,0.0,15907.39
7699.02,0.0,7699.02
9619.81,0.0,9619.81
17219.13,0.0,17219.13
33357.82,348.06,33705.88
50620.36,0.0,50620.36
42890.62,0.0,42890.62
30897.89,5508.19,36406.08
19117.15,0.0,19117.15
41229.33,7190.21,48419.54
57422.0,0.0,57422.0
16652.06,0.0,16652.06
29472.02,0.0,29472.02
65012.82,11739.13,76751.95
17844.51,0.0,17844.51
9047.2,586.95,9634.150000000001
26767.91,0.0,26767.91
9548.39,0.0,9548.39
24597.32,0.0,24597.32
25789.56,0.0,25789.56
12352.71,0.0,12352.71
42111.76,1475.4,43587.16
39058.83,25923.91,64982.740000000005
36862.08,0.0,36862.08
35081.24,6885.24,41966.479999999996
54795.97,0.0,54795.97
30924.11,0.0,30924.11
33829.67,0.0,33829.67
17800.98,0.0,17800.98
77878.31,0.0,77878.31
33501.77,293.47,33795.24
37757.52,0.0,37757.52
21357.68,0.0,21357.68
32603.7,0.0,32603.7
25638.94,0.0,25638.94
22299.79,0.0,22299.79
16143.55,5901.63,22045.18
9509.73,0.0,9509.73
33277.35,2445.65,35723.0
12310.09,0.0,12310.09
37989.22,1032.78,39022.0
33340.38,0.0,33340.38
14828.77,0.0,14828.77
14073.33,0.0,14073.33
32340.77,0.0,32340.77
45463.59,0.0,45463.59
25043.24,0.0,25043.24
11882.26,0.0,11882.26
14190.16,0.0,14190.16
33226.01,0.0,33226.01
57131.13,1956.52,59087.649999999994
14941.75,0.0,14941.75
37436.85,5121.54,42558.39
8881.77,0.0,8881.77
41339.83,1988.95,43328.78
36810.25,0.0,36810.25
32855.27,0.0,32855.27
32152.04,0.0,32152.04
21701.99,0.0,21701.99
62760.27,2950.81,65711.08
38829.86,6934.42,45764.28
21864.3,0.0,21864.3
12120.06,0.0,12120.06
61245.8,5869.56,67115.36
20968.27,0.0,20968.27
26525.58,0.0,26525.58
13240.81,0.0,13240.81
41456.82,0.0,41456.82
62726.39,0.0,62726.39
19945.68,0.0,19945.68
16582.75,0.0,16582.75
29182.74,0.0,29182.74
7611.52,0.0,7611.52
51211.23,0.0,51211.23
54670.85,0.0,54670.85
22463.08,0.0,22463.08
24592.95,0.0,24592.95
30626.3,7868.85,38495.15
39448.29,3668.47,43116.76
39255.29,0.0,39255.29
36130.88,3423.91,39554.78999999999
33720.72,8311.47,42032.19
23616.76,5576.08,29192.839999999997
32461.91,0.0,32461.91
6316.22,0.0,6316.22
24057.03,0.0,24057.03
37570.93,0.0,37570.93
16139.91,0.0,16139.91
15447.94,0.0,15447.94
27146.87,0.0,27146.87
44002.94,0.0,44002.94
61922.48,0.0,61922.48
27774.3,6260.86,34035.159999999996
21947.04,0.0,21947.04
35360.14,9344.26,44704.4
13912.47,0.0,13912.47
22341.91,0.0,22341.91
32589.48,17704.91,50294.39
20109.03,0.0,20109.03
47057.84,3521.73,50579.57
6260.04,13206.52,19466.56
9554.44,0.0,9554.44
68726.01,0.0,68726.01
28891.2,3381.21,32272.41
4052.25,0.0,4052.25
47047.8,15016.57,62064.37
91116.79,0.0,91116.79
42082.01,2459.01,44541.020000000004
65086.77,0.0,65086.77
24996.43,3491.8,28488.23
13287.7,29347.82,42635.520000000004
8230.05,0.0,8230.05
34375.81,978.26,35354.07
12950.22,0.0,12950.22
17973.8,0.0,17973.8
49203.59,13206.52,62410.11
34395.14,3688.52,38083.659999999996
18728.63,0.0,18728.63
50890.57,0.0,50890.57
38910.06,0.0,38910.06
38477.52,0.0,38477.52
23007.33,0.0,23007.33
20711.56,22131.14,42842.7
30145.09,0.0,30145.09
30381.36,52826.08,83207.44
10835.61,1229.5,12065.11
68768.07,0.0,68768.07
41343.76,0.0,41343.76
27358.01,2934.78,30292.789999999997
62125.34,5901.63,68026.97
40701.61,13922.65,54624.26
50496.24,19565.21,70061.45
12850.76,994.47,13845.23
47686.07,11803.27,59489.34
9015.03,0.0,9015.03
30310.25,0.0,30310.25
21472.98,0.0,21472.98
20243.29,0.0,20243.29
12206.88,0.0,12206.88
30299.35,0.0,30299.35
45916.79,0.0,45916.79
24830.84,0.0,24830.84
11820.27,0.0,11820.27
25960.11,0.0,25960.11
28679.94,1180.32,29860.26
23981.35,0.0,23981.35
19087.06,0.0,19087.06
26080.48,0.0,26080.48
16979.69,0.0,16979.69
5531.05,1770.49,7301.54
33424.2,0.0,33424.2
29282.16,0.0,29282.16
13349.98,0.0,13349.98
10176.62,0.0,10176.62
25081.12,0.0,25081.12
29927.37,5869.56,35796.93
35793.15,0.0,35793.15
56981.13,0.0,56981.13
69447.92,0.0,69447.92
27488.69,0.0,27488.69
30555.25,0.0,30555.25
35855.13,146.73,36001.86
6069.47,0.0,6069.47
18868.67,97.82,18966.489999999998
29175.89,3423.91,32599.8
46962.03,0.0,46962.03
15248.42,22499.99,37748.41
30304.1,0.0,30304.1
70047.93,0.0,70047.93
82082.62,0.0,82082.62
24743.22,5135.86,29879.08
26777.25,0.0,26777.25
5988.48,978.26,6966.74
29039.82,5869.56,34909.38
30072.15,0.0,30072.15
29206.38,0.0,29206.38
35940.03,1320.65,37260.68
37396.55,0.0,37396.55
48690.42,0.0,48690.42
58836.77,0.0,58836.77
10974.73,0.0,10974.73
26410.31,8315.21,34725.520000000004
28411.87,0.0,28411.87
42779.25,1491.71,44270.96
62044.96,0.0,62044.96
16346.7,0.0,16346.7
40083.84,0.0,40083.84
4141.3,0.0,4141.3
20805.27,13940.21,34745.479999999996
39531.47,0.0,39531.47
22038.45,29262.29,51300.740000000005
10885.02,0.0,10885.02
31922.79,0.0,31922.79
23461.96,12717.39,36179.35
5569.18,0.0,5569.18
49049.35,0.0,49049.35
31598.66,3472.82,35071.48
23201.56,0.0,23201.56
84301.92,0.0,84301.92
8511.27,0.0,8511.27
29060.18,0.0,29060.18
25219.26,983.6,26202.859999999997
37361.07,0.0,37361.07
4734.39,0.0,4734.39
31850.32,0.0,31850.32
48985.87,0.0,48985.87
63329.83,0.0,63329.83
26188.07,0.0,26188.07
21526.65,0.0,21526.65
41036.12,0.0,41036.12
16152.03,2360.65,18512.68
27714.98,3809.34,31524.32
38865.13,0.0,38865.13
14900.98,0.0,14900.98
74148.72,2557.37,76706.09
44885.59,0.0,44885.59
8864.75,0.0,8864.75
39298.2,0.0,39298.2
19032.98,0.0,19032.98
23461.84,5655.73,29117.57
27093.19,2950.81,30044.0
17043.67,3688.52,20732.19
13886.66,0.0,13886.66
29248.21,2950.81,32199.02
11056.66,2360.65,13417.31
36769.16,0.0,36769.16
27245.07,0.0,27245.07
8085.93,1956.52,10042.45
17735.2,1173.91,18909.11
73801.77,0.0,73801.77
17144.99,0.0,17144.99
54366.22,0.0,54366.22
46224.74,0.0,46224.74
11774.41,0.0,11774.41
18445.58,71311.47,89757.05
38825.89,0.0,38825.89
15133.17,1467.39,16600.56
18466.46,0.0,18466.46
17152.92,0.0,17152.92
27294.54,0.0,27294.54
11745.88,0.0,11745.88
38318.19,1271.73,39589.920000000006
38498.35,0.0,38498.35
37778.64,0.0,37778.64
22798.24,0.0,22798.24
15239.22,737.7,15976.92
35363.95,0.0,35363.95
8926.7,393.44,9320.140000000001
10035.3,0.0,10035.3
37072.44,0.0,37072.44
27712.48,0.0,27712.48
16727.64,0.0,16727.64
20697.04,0.0,20697.04
25801.51,0.0,25801.51
6609.32,782.6,7391.92
27358.04,40276.24,67634.28
27261.95,6016.3,33278.25
7759.48,0.0,7759.48
11711.99,0.0,11711.99
32859.66,0.0,32859.66
12292.92,0.0,12292.92
88635.19,6114.13,94749.32
