log_dowry,elementary_plus,junior_plus,college,ethnicity,year,mar_year,mar_age,husband_elementary,husband_junior,husband_college,husband_mar_age,pre_marriage_asset,muslim,multiple_wives
15.60727,1.0,1.0,1.0,Jawa,2007.0,2007.0,,1.0,1.0,0.0,38.0,,1.0,0.0
11.0021,,,,Jawa,2007.0,1996.0,7.0,,,,20.0,500000.0,1.0,0.0
12.206073,1.0,1.0,1.0,Jawa,2000.0,1994.0,25.0,1.0,1.0,1.0,26.0,,1.0,0.0
8.517193,1.0,1.0,1.0,Jawa,2000.0,1988.0,21.0,1.0,1.0,1.0,26.0,,1.0,0.0
13.815511,0.0,0.0,0.0,Jawa,2007.0,2002.0,43.0,0.0,0.0,0.0,43.0,300000.0,1.0,0.0
10.819778,1.0,0.0,0.0,Jawa,2007.0,2000.0,17.0,1.0,0.0,0.0,,100000.0,1.0,
10.819778,1.0,1.0,0.0,Jawa,2000.0,1996.0,20.0,1.0,1.0,1.0,28.0,,1.0,0.0
11.512925,1.0,1.0,1.0,Jawa,2007.0,,28.0,1.0,1.0,1.0,,6500000.0,1.0,
9.903487,0.0,0.0,0.0,Jawa,2007.0,1992.0,,0.0,0.0,0.0,24.0,,1.0,0.0
14.914123,1.0,1.0,1.0,Jawa,2007.0,2001.0,23.0,1.0,1.0,1.0,,1000000.0,1.0,
11.512925,0.0,0.0,0.0,Jawa,2000.0,1993.0,22.0,1.0,0.0,0.0,25.0,,1.0,0.0
11.225244,0.0,0.0,0.0,Jawa,2007.0,1995.0,40.0,0.0,0.0,0.0,51.0,,1.0,0.0
11.512925,0.0,0.0,0.0,Sunda,2007.0,2004.0,28.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0
11.91839,0.0,0.0,0.0,Jawa,2007.0,,19.0,1.0,1.0,0.0,,350000.0,1.0,
13.592367,0.0,0.0,0.0,Jawa,2007.0,,13.0,0.0,0.0,0.0,,0.0,1.0,
11.81303,0.0,0.0,0.0,Jawa,2007.0,2004.0,,0.0,0.0,0.0,25.0,,1.0,0.0
11.512925,0.0,0.0,0.0,Betawi,2007.0,,23.0,1.0,1.0,0.0,,2000000.0,1.0,
11.91839,1.0,1.0,0.0,Jawa,2007.0,2005.0,25.0,1.0,0.0,0.0,29.0,4100000.0,1.0,0.0
13.122363,0.0,0.0,0.0,Jawa,2007.0,2002.0,48.0,0.0,0.0,0.0,60.0,,1.0,0.0
11.512925,1.0,1.0,0.0,Jawa,2007.0,,25.0,1.0,1.0,0.0,,0.0,1.0,
11.512925,0.0,0.0,0.0,Jawa,2007.0,2000.0,28.0,0.0,0.0,0.0,35.0,14000.0,,1.0
11.512925,1.0,0.0,0.0,Melayu,2007.0,1988.0,26.0,1.0,0.0,0.0,26.0,,1.0,0.0
14.077875,1.0,1.0,1.0,Jawa,2007.0,2005.0,27.0,1.0,1.0,1.0,32.0,10000000.0,1.0,0.0
13.815511,1.0,1.0,0.0,Jawa,2007.0,2005.0,25.0,1.0,1.0,0.0,26.0,2000000.0,0.0,0.0
7.6009026,1.0,0.0,0.0,Jawa,2000.0,1995.0,17.0,1.0,1.0,0.0,20.0,,1.0,0.0
15.424949,1.0,0.0,0.0,Jawa,2007.0,2000.0,21.0,1.0,1.0,0.0,25.0,50000000.0,1.0,0.0
11.512925,1.0,1.0,0.0,Jawa,2007.0,2004.0,20.0,1.0,1.0,0.0,18.0,5000000.0,1.0,0.0
11.695247,1.0,1.0,0.0,Sunda,2000.0,2000.0,18.0,,,,21.0,,1.0,0.0
11.112448,1.0,1.0,1.0,Jawa,2007.0,2007.0,23.0,1.0,1.0,0.0,26.0,0.0,1.0,0.0
10.819778,0.0,0.0,0.0,Sunda,2000.0,1993.0,,0.0,0.0,0.0,40.0,,1.0,1.0
15.201805,1.0,0.0,0.0,Jawa,2007.0,2000.0,19.0,1.0,0.0,0.0,25.0,2000000.0,1.0,0.0
10.819778,,,,Jawa,2007.0,1990.0,33.0,1.0,1.0,0.0,,,1.0,
13.122363,1.0,0.0,0.0,Jawa,2007.0,2006.0,17.0,1.0,1.0,0.0,19.0,1000000.0,1.0,0.0
14.84513,1.0,1.0,0.0,Jawa,2007.0,2000.0,21.0,1.0,1.0,0.0,25.0,0.0,1.0,0.0
13.122363,0.0,0.0,0.0,Jawa,2007.0,1997.0,31.0,0.0,0.0,0.0,34.0,,1.0,0.0
15.444751,1.0,0.0,0.0,Jawa,2007.0,,21.0,0.0,0.0,0.0,,7000000.0,1.0,
13.815511,1.0,1.0,0.0,Jawa,2007.0,2001.0,20.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0
12.8992195,1.0,0.0,0.0,Jawa,2007.0,2000.0,26.0,0.0,0.0,0.0,28.0,5000000.0,1.0,0.0
14.914123,0.0,0.0,0.0,Jawa,2007.0,2002.0,26.0,0.0,0.0,0.0,30.0,0.0,1.0,1.0
13.122363,0.0,0.0,0.0,Jawa,2007.0,,17.0,0.0,0.0,0.0,,500000.0,1.0,
11.512925,1.0,0.0,0.0,Jawa,2007.0,2006.0,21.0,1.0,1.0,0.0,28.0,5000000.0,1.0,0.0
11.407565,1.0,0.0,0.0,Jawa,2000.0,2000.0,19.0,1.0,0.0,0.0,25.0,,1.0,0.0
12.043553,,,,Jawa,2007.0,,23.0,1.0,1.0,0.0,,2000000.0,1.0,
14.914123,1.0,1.0,0.0,Jawa,2007.0,,23.0,1.0,0.0,0.0,,1000000.0,1.0,
12.206073,1.0,1.0,0.0,Jawa,2007.0,,19.0,1.0,0.0,0.0,,1500000.0,1.0,
11.512925,1.0,0.0,0.0,Jawa,2007.0,,18.0,1.0,1.0,0.0,,0.0,1.0,
13.815511,1.0,1.0,0.0,Jawa,2007.0,2007.0,21.0,1.0,1.0,1.0,23.0,300000.0,1.0,0.0
8.517193,0.0,0.0,0.0,Jawa,2007.0,1989.0,23.0,0.0,0.0,0.0,28.0,100000.0,1.0,0.0
12.611538,1.0,1.0,0.0,Jawa,2007.0,,22.0,1.0,0.0,0.0,,1000000.0,1.0,
12.832011,1.0,1.0,0.0,Jawa,2007.0,2004.0,22.0,,,,26.0,10000000.0,1.0,0.0
11.512925,1.0,1.0,1.0,Jawa,2007.0,2006.0,26.0,1.0,1.0,0.0,28.0,0.0,1.0,0.0
10.819778,0.0,0.0,0.0,Jawa,2000.0,1997.0,25.0,1.0,1.0,0.0,47.0,,1.0,0.0
11.736069,1.0,1.0,0.0,Jawa,2007.0,2007.0,19.0,1.0,1.0,0.0,20.0,0.0,1.0,0.0
11.407565,1.0,1.0,0.0,Melayu,2000.0,1999.0,25.0,1.0,1.0,0.0,29.0,,1.0,0.0
13.815511,1.0,0.0,0.0,Jawa,2000.0,2000.0,20.0,1.0,0.0,0.0,21.0,,1.0,0.0
12.206073,1.0,1.0,1.0,Jawa,2000.0,1998.0,20.0,1.0,1.0,1.0,26.0,,1.0,0.0
11.512925,0.0,0.0,0.0,Jawa,2007.0,1998.0,24.0,1.0,1.0,1.0,21.0,4000000.0,1.0,0.0
14.508657,1.0,1.0,1.0,Jawa,2007.0,2004.0,25.0,1.0,1.0,0.0,27.0,0.0,1.0,0.0
11.512925,1.0,1.0,0.0,Jawa,2007.0,,21.0,1.0,0.0,0.0,,2000000.0,1.0,
10.819778,1.0,0.0,0.0,Jawa,2000.0,2000.0,17.0,,,,28.0,,1.0,0.0
10.819778,1.0,1.0,0.0,Jawa,2000.0,1998.0,22.0,1.0,1.0,0.0,22.0,,1.0,0.0
13.815511,1.0,0.0,0.0,Jawa,2007.0,,26.0,0.0,0.0,0.0,,1200000.0,1.0,
11.156251,0.0,0.0,0.0,Banjar,2000.0,1989.0,14.0,1.0,1.0,0.0,22.0,,1.0,1.0
3.912023,,,,Jawa,2000.0,,,0.0,0.0,0.0,,140.0,1.0,
13.122363,1.0,0.0,0.0,Jawa,2007.0,,26.0,1.0,1.0,0.0,,1200000.0,1.0,
12.611538,1.0,0.0,0.0,Sunda,2007.0,2008.0,30.0,0.0,0.0,0.0,29.0,1000000.0,1.0,0.0
14.220976,1.0,0.0,0.0,Jawa,2007.0,,26.0,1.0,1.0,0.0,,500000.0,1.0,
13.122363,1.0,1.0,0.0,Jawa,2007.0,2004.0,22.0,1.0,1.0,0.0,24.0,1000000.0,1.0,0.0
11.512925,0.0,0.0,0.0,Jawa,2007.0,2001.0,21.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0
13.122363,1.0,1.0,1.0,Jawa,2007.0,1984.0,24.0,1.0,1.0,1.0,28.0,,1.0,0.0
15.830414,1.0,1.0,0.0,Jawa,2007.0,2004.0,21.0,1.0,1.0,0.0,29.0,2000000.0,0.0,0.0
14.508657,1.0,1.0,1.0,Betawi,2007.0,2005.0,22.0,1.0,1.0,1.0,25.0,0.0,1.0,0.0
9.903487,0.0,0.0,0.0,Jawa,2007.0,,21.0,1.0,0.0,0.0,,2000000.0,1.0,
13.217673,1.0,1.0,1.0,Jawa,2007.0,2000.0,28.0,1.0,1.0,1.0,29.0,20000000.0,1.0,0.0
10.819778,1.0,1.0,0.0,Jawa,2000.0,1991.0,21.0,,,,23.0,,1.0,0.0
14.557447,1.0,1.0,1.0,Jawa,2007.0,2003.0,27.0,1.0,1.0,1.0,26.0,3000000.0,1.0,0.0
11.238488,0.0,0.0,0.0,Jawa,2000.0,1997.0,16.0,1.0,1.0,0.0,35.0,,1.0,0.0
16.648724,1.0,1.0,1.0,Batak,2007.0,2001.0,25.0,1.0,1.0,1.0,31.0,2000000.0,0.0,0.0
14.731801,1.0,0.0,0.0,Betawi,2007.0,2003.0,22.0,1.0,1.0,0.0,23.0,500000.0,1.0,0.0
6.9077554,0.0,0.0,0.0,Jawa,2000.0,1993.0,22.0,0.0,0.0,0.0,24.0,,1.0,0.0
12.206073,0.0,0.0,0.0,Jawa,2007.0,2005.0,27.0,1.0,1.0,0.0,52.0,1000000.0,1.0,0.0
12.429216,1.0,0.0,0.0,Sunda,2007.0,2005.0,21.0,0.0,0.0,0.0,23.0,500000.0,1.0,0.0
13.815511,1.0,0.0,0.0,Jawa,2007.0,1987.0,17.0,,,,24.0,,1.0,0.0
9.2103405,1.0,0.0,0.0,Betawi,2000.0,1990.0,17.0,1.0,1.0,0.0,26.0,,1.0,0.0
9.2103405,,,,Komering,2000.0,,,,,,,,1.0,1.0
12.8992195,,,,Jawa,2000.0,1997.0,21.0,,,,22.0,,1.0,0.0
3.912023,1.0,0.0,0.0,Betawi,2007.0,1979.0,16.0,1.0,1.0,0.0,25.0,1500000.0,1.0,0.0
8.517193,0.0,0.0,0.0,Jawa,2007.0,1985.0,13.0,0.0,0.0,0.0,23.0,200000.0,1.0,0.0
12.043553,1.0,1.0,0.0,Jawa,2007.0,2005.0,24.0,1.0,1.0,0.0,26.0,400000.0,1.0,0.0
11.91839,1.0,0.0,0.0,Jawa,2000.0,2000.0,21.0,,,,29.0,,1.0,0.0
10.126631,1.0,0.0,0.0,Jawa,2000.0,1999.0,,0.0,0.0,0.0,26.0,,1.0,0.0
2.3025851,0.0,0.0,0.0,Jawa,2007.0,1958.0,21.0,0.0,0.0,0.0,,,1.0,
12.611538,1.0,1.0,0.0,Jawa,2007.0,,19.0,1.0,1.0,0.0,,500000.0,1.0,
10.308952,0.0,0.0,0.0,Jawa,2007.0,2002.0,24.0,0.0,0.0,0.0,29.0,500000.0,1.0,0.0
11.982929,1.0,0.0,0.0,Jawa,2007.0,,21.0,1.0,0.0,0.0,,600000.0,1.0,
13.122363,1.0,0.0,0.0,Jawa,2007.0,2002.0,23.0,1.0,1.0,0.0,29.0,1000000.0,1.0,0.0
9.980449,1.0,0.0,0.0,Jawa,2007.0,,20.0,1.0,0.0,0.0,,200000.0,1.0,
12.429216,1.0,1.0,0.0,Jawa,2007.0,,22.0,0.0,0.0,0.0,,0.0,1.0,
10.819778,1.0,0.0,0.0,Jawa,2000.0,1999.0,17.0,0.0,0.0,0.0,19.0,,1.0,0.0
8.517193,0.0,0.0,0.0,Jawa,2007.0,1994.0,21.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0
11.91839,1.0,1.0,0.0,Jawa,2000.0,1996.0,19.0,1.0,1.0,0.0,38.0,,1.0,1.0
10.126631,0.0,0.0,0.0,Jawa,2000.0,1992.0,31.0,1.0,1.0,0.0,27.0,,1.0,1.0
11.512925,1.0,0.0,0.0,Jawa,2007.0,2000.0,22.0,,,,30.0,1000000.0,1.0,0.0
10.126631,0.0,0.0,0.0,Jawa,2000.0,1985.0,18.0,0.0,0.0,0.0,33.0,,1.0,0.0
12.206073,0.0,0.0,0.0,Jawa,2007.0,1992.0,,,,,21.0,,1.0,0.0
9.903487,0.0,0.0,0.0,Jawa,2007.0,2004.0,27.0,0.0,0.0,0.0,20.0,1000000.0,1.0,0.0
10.819778,0.0,0.0,0.0,Jawa,2000.0,1997.0,14.0,0.0,0.0,0.0,23.0,,1.0,0.0
,,,,Jawa,2007.0,1968.0,36.0,0.0,0.0,0.0,,,1.0,
11.512925,1.0,1.0,0.0,Jawa,2007.0,1996.0,27.0,1.0,1.0,0.0,34.0,,1.0,0.0
11.695247,1.0,0.0,0.0,Jawa,2007.0,2004.0,22.0,1.0,1.0,0.0,24.0,10600000.0,1.0,0.0
12.8992195,0.0,0.0,0.0,Jawa,2000.0,,,0.0,0.0,0.0,,,1.0,0.0
10.319925,1.0,1.0,0.0,Jawa,2000.0,1998.0,31.0,1.0,1.0,1.0,33.0,,1.0,0.0
9.2103405,1.0,1.0,0.0,Jawa,2000.0,1992.0,24.0,1.0,0.0,0.0,26.0,,1.0,0.0
12.206073,0.0,0.0,0.0,Jawa,2007.0,,26.0,0.0,0.0,0.0,,600000.0,1.0,
12.691581,0.0,0.0,0.0,Jawa,2000.0,1998.0,16.0,1.0,0.0,0.0,27.0,,1.0,1.0
11.512925,1.0,1.0,0.0,Jawa,2007.0,2004.0,24.0,1.0,1.0,0.0,25.0,2000000.0,1.0,0.0
10.819778,0.0,0.0,0.0,Jawa,2007.0,2004.0,18.0,,,,17.0,0.0,1.0,0.0
,1.0,0.0,0.0,Jawa,2007.0,1967.0,,0.0,0.0,0.0,25.0,,1.0,0.0
9.2103405,,,,Jawa,2000.0,1990.0,26.0,0.0,0.0,0.0,21.0,,1.0,0.0
11.512925,1.0,0.0,0.0,Jawa,2000.0,1999.0,20.0,1.0,1.0,0.0,27.0,,1.0,0.0
10.165852,1.0,0.0,0.0,Jawa,2000.0,1970.0,,0.0,0.0,0.0,18.0,,1.0,0.0
2.3025851,,,,Jawa,2007.0,1958.0,15.0,,,,18.0,,1.0,0.0
11.91839,0.0,0.0,0.0,Jawa,2007.0,2004.0,27.0,1.0,0.0,0.0,22.0,1000000.0,1.0,0.0
11.512925,1.0,1.0,0.0,Jawa,2007.0,2004.0,23.0,,,,29.0,600000.0,1.0,0.0
9.615806,0.0,0.0,0.0,Jawa,2000.0,1998.0,18.0,0.0,0.0,0.0,22.0,,1.0,0.0
,1.0,0.0,0.0,Jawa,2007.0,2000.0,22.0,0.0,0.0,0.0,35.0,2000000.0,1.0,0.0
11.561716,0.0,0.0,0.0,Jawa,2000.0,1989.0,19.0,0.0,0.0,0.0,24.0,,1.0,0.0
9.903487,1.0,1.0,0.0,Jawa,2000.0,1999.0,19.0,1.0,1.0,0.0,24.0,,1.0,0.0
12.611538,1.0,0.0,0.0,Jawa,2007.0,,23.0,1.0,1.0,0.0,,5000000.0,1.0,
10.819778,1.0,1.0,0.0,Jawa,2007.0,2004.0,24.0,1.0,1.0,0.0,23.0,2000000.0,1.0,0.0
11.736069,0.0,0.0,0.0,Jawa,2007.0,2007.0,16.0,1.0,1.0,0.0,25.0,40000.0,1.0,0.0
,0.0,0.0,0.0,Jawa,2007.0,1987.0,18.0,0.0,0.0,0.0,22.0,,1.0,0.0
11.512925,1.0,0.0,0.0,Jawa,2007.0,2007.0,21.0,1.0,1.0,0.0,23.0,1000000.0,1.0,0.0
11.695247,,,,Jawa,2000.0,2000.0,,1.0,1.0,0.0,23.0,,1.0,0.0
10.819778,,,,Bima,2007.0,2001.0,25.0,,,,32.0,1000000.0,1.0,0.0
11.91839,1.0,1.0,0.0,Jawa,2007.0,2005.0,17.0,1.0,1.0,1.0,23.0,1000000.0,1.0,0.0
14.648419,1.0,1.0,0.0,Jawa,2007.0,2005.0,26.0,0.0,0.0,0.0,21.0,5000000.0,1.0,0.0
4.6051702,0.0,0.0,0.0,Jawa,2007.0,1958.0,24.0,0.0,0.0,0.0,,,1.0,
11.91839,1.0,1.0,0.0,Jawa,2007.0,2003.0,20.0,1.0,0.0,0.0,25.0,350000.0,1.0,0.0
12.765689,0.0,0.0,0.0,Jawa,2007.0,2005.0,,0.0,0.0,0.0,26.0,,1.0,0.0
11.350407,0.0,0.0,0.0,Jawa,2007.0,1984.0,,,,,31.0,,1.0,0.0
12.206073,1.0,1.0,0.0,Jawa,2007.0,,22.0,0.0,0.0,0.0,,100000.0,1.0,
,0.0,0.0,0.0,Jawa,2000.0,1999.0,20.0,0.0,0.0,0.0,24.0,,1.0,0.0
12.206073,,,,Jawa,2007.0,,23.0,,,,,0.0,1.0,
10.043249,0.0,0.0,0.0,Jawa,2007.0,1978.0,36.0,0.0,0.0,0.0,,,1.0,
10.819778,0.0,0.0,0.0,Jawa,2007.0,1993.0,18.0,1.0,1.0,0.0,28.0,,1.0,0.0
11.225244,1.0,0.0,0.0,Jawa,2007.0,2004.0,23.0,0.0,0.0,0.0,31.0,200000.0,1.0,0.0
9.047821,0.0,0.0,0.0,Jawa,2007.0,1980.0,19.0,0.0,0.0,0.0,22.0,,1.0,0.0
9.615806,,,,Jawa,2000.0,1993.0,20.0,,,,28.0,,1.0,0.0
12.206073,1.0,1.0,0.0,Jawa,2007.0,2002.0,19.0,0.0,0.0,0.0,22.0,1000000.0,1.0,0.0
12.429216,,,,Jawa,2007.0,2004.0,20.0,,,,25.0,0.0,1.0,0.0
10.819778,,,,Jawa,2007.0,2000.0,31.0,0.0,0.0,0.0,,25000000.0,1.0,
10.819778,,,,Jawa,2000.0,1996.0,13.0,,,,25.0,,1.0,1.0
11.790557,0.0,0.0,0.0,Jawa,2007.0,2003.0,22.0,1.0,0.0,0.0,22.0,200000.0,1.0,0.0
11.512925,1.0,1.0,0.0,Jawa,2000.0,1997.0,22.0,1.0,1.0,0.0,23.0,,1.0,0.0
10.819778,0.0,0.0,0.0,Jawa,2000.0,2000.0,31.0,0.0,0.0,0.0,31.0,,1.0,0.0
11.91839,0.0,0.0,0.0,Jawa,2007.0,2006.0,21.0,,,,30.0,120000.0,1.0,0.0
10.819778,0.0,0.0,0.0,Jawa,2007.0,1996.0,16.0,0.0,0.0,0.0,22.0,200000.0,1.0,0.0
13.493927,1.0,1.0,0.0,Jawa,2007.0,,20.0,1.0,1.0,0.0,,500000.0,1.0,
11.91839,,,,Jawa,2007.0,2005.0,23.0,,,,46.0,0.0,1.0,0.0
14.220976,0.0,0.0,0.0,Jawa,2007.0,2001.0,28.0,1.0,1.0,1.0,28.0,1000000.0,1.0,0.0
9.2103405,0.0,0.0,0.0,Jawa,2000.0,1991.0,19.0,0.0,0.0,0.0,23.0,,1.0,1.0
11.512925,0.0,0.0,0.0,Jawa,2007.0,2003.0,22.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0
10.819778,1.0,0.0,0.0,Jawa,2000.0,1997.0,17.0,1.0,0.0,0.0,34.0,,1.0,0.0
11.156251,,,,Jawa,2000.0,1998.0,19.0,,,,26.0,,1.0,0.0
3.912023,,,,Jawa,2000.0,1931.0,,0.0,0.0,0.0,18.0,,1.0,1.0
6.9077554,0.0,0.0,0.0,Jawa,2000.0,1977.0,19.0,1.0,1.0,0.0,23.0,,1.0,0.0
10.819778,1.0,0.0,0.0,Jawa,2007.0,2000.0,19.0,1.0,1.0,0.0,,1500000.0,1.0,
13.122363,,,,Jawa,2007.0,2006.0,23.0,,,,24.0,0.0,1.0,0.0
13.422468,1.0,1.0,0.0,Jawa,2007.0,2004.0,18.0,1.0,1.0,0.0,25.0,0.0,1.0,0.0
13.815511,1.0,1.0,1.0,Jawa,2007.0,2006.0,25.0,1.0,1.0,1.0,26.0,200000.0,1.0,0.0
11.512925,,,,Jawa,2007.0,2005.0,21.0,0.0,0.0,0.0,24.0,400000.0,1.0,0.0
10.819778,1.0,0.0,0.0,Jawa,2000.0,2000.0,18.0,1.0,1.0,0.0,26.0,,1.0,0.0
10.819778,0.0,0.0,0.0,Jawa,2007.0,2000.0,27.0,0.0,0.0,0.0,37.0,500000.0,1.0,0.0
11.512925,1.0,1.0,0.0,Jawa,2007.0,,25.0,1.0,0.0,0.0,,3000000.0,1.0,
12.206073,0.0,0.0,0.0,Jawa,2007.0,2005.0,37.0,1.0,0.0,0.0,70.0,10000000.0,1.0,0.0
11.512925,,,,Jawa,2007.0,2004.0,16.0,1.0,0.0,0.0,23.0,100000.0,1.0,0.0
10.126631,,,,Jawa,2000.0,1986.0,15.0,,,,17.0,,1.0,0.0
10.819778,1.0,1.0,0.0,Jawa,2007.0,,20.0,1.0,0.0,0.0,,0.0,1.0,
13.71015,1.0,1.0,1.0,Jawa,2000.0,1997.0,26.0,1.0,1.0,0.0,28.0,,1.0,0.0
12.031719,1.0,1.0,0.0,Jawa,2007.0,2007.0,26.0,1.0,1.0,1.0,38.0,500000.0,1.0,0.0
11.91839,,,,Jawa,2000.0,1998.0,35.0,,,,25.0,,1.0,0.0
10.819778,0.0,0.0,0.0,Jawa,2000.0,1978.0,21.0,,,,17.0,,1.0,0.0
10.819778,,,,Jawa,2000.0,1999.0,18.0,,,,24.0,,1.0,0.0
13.122363,1.0,0.0,0.0,Jawa,2007.0,,15.0,0.0,0.0,0.0,,800000.0,1.0,
14.220976,1.0,1.0,1.0,Jawa,2007.0,2005.0,27.0,1.0,1.0,1.0,28.0,0.0,1.0,0.0
10.819778,0.0,0.0,0.0,Jawa,2007.0,2005.0,42.0,0.0,0.0,0.0,50.0,1000000.0,1.0,0.0
15.424949,,,,Jawa,2007.0,2001.0,21.0,1.0,1.0,0.0,30.0,2000000.0,1.0,0.0
10.819778,1.0,0.0,0.0,Jawa,2000.0,1999.0,17.0,1.0,0.0,0.0,24.0,,1.0,0.0
12.611538,0.0,0.0,0.0,Jawa,2007.0,,22.0,1.0,0.0,0.0,,250000.0,1.0,
9.2103405,1.0,1.0,0.0,Makassar,2000.0,1997.0,25.0,,,,46.0,,1.0,1.0
13.815511,0.0,0.0,0.0,Jawa,2007.0,2003.0,28.0,0.0,0.0,0.0,20.0,600000.0,1.0,0.0
1.609438,,,,Jawa,2007.0,1958.0,18.0,1.0,0.0,0.0,,,1.0,
12.611538,1.0,0.0,0.0,Cirebon,2007.0,2001.0,37.0,0.0,0.0,0.0,36.0,15000000.0,1.0,0.0
10.819778,1.0,1.0,0.0,Betawi,2007.0,2008.0,34.0,0.0,0.0,0.0,44.0,1000000.0,1.0,1.0
14.220976,1.0,1.0,0.0,Jawa,2007.0,2005.0,25.0,1.0,0.0,0.0,33.0,3000000.0,1.0,0.0
13.304685,0.0,0.0,0.0,Jawa,2007.0,,23.0,0.0,0.0,0.0,,5000000.0,1.0,
9.2103405,0.0,0.0,0.0,Jawa,2007.0,,19.0,0.0,0.0,0.0,,250000.0,1.0,
11.91839,1.0,1.0,1.0,Jawa,2007.0,2001.0,26.0,1.0,1.0,1.0,28.0,2500000.0,1.0,0.0
8.517193,0.0,0.0,0.0,Jawa,2000.0,2000.0,35.0,,,,87.0,,1.0,0.0
,0.0,0.0,0.0,Jawa,2000.0,1988.0,18.0,0.0,0.0,0.0,33.0,,1.0,0.0
12.206073,,,,Jawa,2007.0,2003.0,20.0,1.0,1.0,0.0,23.0,0.0,1.0,0.0
11.512925,0.0,0.0,0.0,Betawi,2007.0,2000.0,39.0,0.0,0.0,0.0,,51000000.0,1.0,
12.206073,1.0,1.0,0.0,Minang,2000.0,2000.0,28.0,1.0,1.0,1.0,34.0,,1.0,0.0
11.512925,0.0,0.0,0.0,Jawa,2007.0,,23.0,1.0,1.0,0.0,,0.0,1.0,
13.122363,1.0,1.0,0.0,Jawa,2007.0,2000.0,27.0,0.0,0.0,0.0,39.0,0.0,1.0,0.0
10.404263,0.0,0.0,0.0,Jawa,2000.0,1959.0,22.0,1.0,1.0,1.0,22.0,0.0,1.0,0.0
13.815511,1.0,1.0,0.0,Jawa,2000.0,1996.0,,1.0,1.0,0.0,26.0,,1.0,0.0
14.508657,,,,Jawa,2007.0,2004.0,20.0,,,,27.0,,1.0,0.0
10.819778,1.0,0.0,0.0,Jawa,2000.0,1994.0,20.0,0.0,0.0,0.0,29.0,,1.0,0.0
11.512925,1.0,1.0,1.0,Jawa,2007.0,2002.0,26.0,1.0,0.0,0.0,21.0,2000000.0,1.0,0.0
11.608235,0.0,0.0,0.0,Jawa,2007.0,1993.0,17.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0
13.07107,1.0,1.0,1.0,Jawa,2007.0,2003.0,31.0,1.0,1.0,0.0,33.0,1000000.0,1.0,0.0
12.206073,1.0,1.0,0.0,Minang,2007.0,2000.0,28.0,1.0,1.0,1.0,,1000000.0,1.0,
13.815511,1.0,1.0,0.0,Jawa,2007.0,2001.0,20.0,1.0,1.0,0.0,27.0,0.0,1.0,0.0
10.126631,,,,Jawa,2000.0,1963.0,22.0,,,,,,1.0,
11.512925,,,,Betawi,2007.0,2004.0,28.0,1.0,1.0,0.0,19.0,2000000.0,1.0,0.0
11.512925,1.0,1.0,0.0,Sunda,2007.0,2006.0,26.0,1.0,0.0,0.0,29.0,0.0,1.0,0.0
15.694976,1.0,1.0,1.0,Jawa,2007.0,2004.0,23.0,1.0,1.0,1.0,28.0,1000000.0,1.0,0.0
11.512925,1.0,0.0,0.0,Jawa,2007.0,2005.0,30.0,1.0,1.0,0.0,34.0,100000.0,1.0,0.0
10.819778,0.0,0.0,0.0,Jawa,2007.0,,28.0,1.0,1.0,0.0,,300000.0,1.0,
13.122363,0.0,0.0,0.0,Jawa,2007.0,1996.0,20.0,0.0,0.0,0.0,24.0,2500000.0,1.0,0.0
12.206073,1.0,1.0,1.0,Jawa,2007.0,1964.0,19.0,1.0,1.0,1.0,,,1.0,
12.245294,0.0,0.0,0.0,Jawa,2000.0,1987.0,19.0,1.0,0.0,0.0,22.0,,1.0,0.0
11.512925,1.0,0.0,0.0,Jawa,2007.0,2005.0,17.0,1.0,1.0,0.0,28.0,0.0,1.0,0.0
12.206073,1.0,1.0,0.0,Jawa,2007.0,,34.0,1.0,0.0,0.0,,5000000.0,1.0,
13.304685,,,,Jawa,2000.0,1999.0,,1.0,1.0,0.0,27.0,,1.0,0.0
12.206073,1.0,1.0,0.0,Sunda,2007.0,2002.0,27.0,1.0,1.0,0.0,36.0,5000000.0,1.0,0.0
11.91839,1.0,0.0,0.0,Jawa,2000.0,1996.0,19.0,0.0,0.0,0.0,26.0,,1.0,0.0
12.206073,1.0,0.0,0.0,Jawa,2007.0,1995.0,18.0,0.0,0.0,0.0,26.0,,1.0,0.0
10.819778,1.0,0.0,0.0,Jawa,2000.0,1999.0,17.0,0.0,0.0,0.0,20.0,,1.0,0.0
11.512925,1.0,1.0,0.0,Sunda,2007.0,2001.0,22.0,1.0,1.0,0.0,21.0,5000000.0,1.0,0.0
12.206073,1.0,0.0,0.0,Betawi,2007.0,,23.0,1.0,1.0,0.0,,,1.0,
13.122363,1.0,0.0,0.0,Jawa,2007.0,2007.0,28.0,1.0,1.0,0.0,33.0,0.0,1.0,0.0
11.91839,1.0,0.0,0.0,Jawa,2007.0,2004.0,23.0,1.0,0.0,0.0,22.0,800000.0,1.0,0.0
14.220976,,,,Jawa,2007.0,1995.0,17.0,,,,22.0,0.0,1.0,0.0
