year,municode,sv_beneficiaries,sv_amount,population_2020,forest_total_2010,forest_loss
2022,5010.0,0.0,0.0,82409.0,18.0,0.0
2023,5010.0,0.0,0.0,82409.0,18.0,0.0
2010,5011.0,0.0,0.0,11898.0,11215.0,3.0
2011,5011.0,0.0,0.0,11898.0,11215.0,0.0
2012,5011.0,0.0,0.0,11898.0,11215.0,1.0
2013,5011.0,0.0,0.0,11898.0,11215.0,0.0
2014,5011.0,0.0,0.0,11898.0,11215.0,0.0
2015,5011.0,0.0,0.0,11898.0,11215.0,0.0
2016,5011.0,0.0,0.0,11898.0,11215.0,0.0
2017,5011.0,0.0,0.0,11898.0,11215.0,0.0
2018,5011.0,0.0,0.0,11898.0,11215.0,0.0
2019,5011.0,0.0,0.0,11898.0,11215.0,0.0
2020,5011.0,0.0,0.0,11898.0,11215.0,0.0
2021,5011.0,0.0,0.0,11898.0,11215.0,0.0
2022,5011.0,0.0,0.0,11898.0,11215.0,158.0
2023,5011.0,0.0,0.0,11898.0,11215.0,1.0
2010,5012.0,0.0,0.0,1643.0,2812.0,34.0
2011,5012.0,0.0,0.0,1643.0,2812.0,19.0
2012,5012.0,0.0,0.0,1643.0,2812.0,24.0
2013,5012.0,0.0,0.0,1643.0,2812.0,15.0
2014,5012.0,0.0,0.0,1643.0,2812.0,12.0
2015,5012.0,0.0,0.0,1643.0,2812.0,4.0
2016,5012.0,0.0,0.0,1643.0,2812.0,4.0
2017,5012.0,0.0,0.0,1643.0,2812.0,3.0
2018,5012.0,0.0,0.0,1643.0,2812.0,1.0
2019,5012.0,0.0,0.0,1643.0,2812.0,0.0
2020,5012.0,0.0,0.0,1643.0,2812.0,1.0
2021,5012.0,0.0,0.0,1643.0,2812.0,1.0
2022,5012.0,0.0,0.0,1643.0,2812.0,4.0
2023,5012.0,0.0,0.0,1643.0,2812.0,0.0
2010,5013.0,0.0,0.0,1735.0,162.0,56.0
2011,5013.0,0.0,0.0,1735.0,162.0,32.0
2012,5013.0,0.0,0.0,1735.0,162.0,6.0
2013,5013.0,0.0,0.0,1735.0,162.0,0.0
2014,5013.0,0.0,0.0,1735.0,162.0,0.0
2015,5013.0,0.0,0.0,1735.0,162.0,0.0
2016,5013.0,0.0,0.0,1735.0,162.0,1.0
2017,5013.0,0.0,0.0,1735.0,162.0,1.0
2018,5013.0,0.0,0.0,1735.0,162.0,0.0
2019,5013.0,0.0,0.0,1735.0,162.0,0.0
2020,5013.0,0.0,0.0,1735.0,162.0,1.0
2021,5013.0,0.0,0.0,1735.0,162.0,0.0
2022,5013.0,0.0,0.0,1735.0,162.0,1.0
2023,5013.0,0.0,0.0,1735.0,162.0,1.0
2010,5014.0,0.0,0.0,9502.0,2179.0,18.0
2011,5014.0,0.0,0.0,9502.0,2179.0,5.0
2012,5014.0,0.0,0.0,9502.0,2179.0,4.0
2013,5014.0,0.0,0.0,9502.0,2179.0,0.0
2014,5014.0,0.0,0.0,9502.0,2179.0,1.0
2015,5014.0,0.0,0.0,9502.0,2179.0,1.0
2016,5014.0,0.0,0.0,9502.0,2179.0,3.0
2017,5014.0,0.0,0.0,9502.0,2179.0,2.0
2018,5014.0,0.0,0.0,9502.0,2179.0,2.0
2019,5014.0,0.0,0.0,9502.0,2179.0,2.0
2020,5014.0,0.0,0.0,9502.0,2179.0,0.0
2021,5014.0,0.0,0.0,9502.0,2179.0,1.0
2022,5014.0,0.0,0.0,9502.0,2179.0,0.0
2023,5014.0,0.0,0.0,9502.0,2179.0,0.0
2010,5015.0,0.0,0.0,1584.0,1911.0,169.0
2011,5015.0,0.0,0.0,1584.0,1911.0,30.0
2012,5015.0,0.0,0.0,1584.0,1911.0,47.0
2013,5015.0,0.0,0.0,1584.0,1911.0,0.0
2014,5015.0,0.0,0.0,1584.0,1911.0,3.0
2015,5015.0,0.0,0.0,1584.0,1911.0,5.0
2016,5015.0,0.0,0.0,1584.0,1911.0,2.0
2017,5015.0,0.0,0.0,1584.0,1911.0,1.0
2018,5015.0,0.0,0.0,1584.0,1911.0,2.0
2019,5015.0,0.0,0.0,1584.0,1911.0,0.0
2020,5015.0,0.0,0.0,1584.0,1911.0,0.0
2021,5015.0,0.0,0.0,1584.0,1911.0,0.0
2022,5015.0,0.0,0.0,1584.0,1911.0,0.0
2023,5015.0,0.0,0.0,1584.0,1911.0,1.0
2010,5016.0,0.0,0.0,1764.0,6066.0,3.0
2011,5016.0,0.0,0.0,1764.0,6066.0,44.0
2012,5016.0,0.0,0.0,1764.0,6066.0,1.0
2013,5016.0,0.0,0.0,1764.0,6066.0,0.0
2014,5016.0,0.0,0.0,1764.0,6066.0,0.0
2015,5016.0,0.0,0.0,1764.0,6066.0,0.0
2016,5016.0,0.0,0.0,1764.0,6066.0,0.0
2017,5016.0,0.0,0.0,1764.0,6066.0,0.0
2018,5016.0,0.0,0.0,1764.0,6066.0,0.0
2019,5016.0,0.0,0.0,1764.0,6066.0,0.0
2020,5016.0,0.0,0.0,1764.0,6066.0,0.0
2021,5016.0,0.0,0.0,1764.0,6066.0,0.0
2022,5016.0,0.0,0.0,1764.0,6066.0,0.0
2023,5016.0,0.0,0.0,1764.0,6066.0,0.0
2010,5017.0,0.0,0.0,118337.0,106.0,1.0
2011,5017.0,0.0,0.0,118337.0,106.0,0.0
2012,5017.0,0.0,0.0,118337.0,106.0,0.0
2013,5017.0,0.0,0.0,118337.0,106.0,0.0
2014,5017.0,0.0,0.0,118337.0,106.0,0.0
2015,5017.0,0.0,0.0,118337.0,106.0,0.0
2016,5017.0,0.0,0.0,118337.0,106.0,0.0
2017,5017.0,0.0,0.0,118337.0,106.0,0.0
2018,5017.0,0.0,0.0,118337.0,106.0,0.0
2019,5017.0,0.0,0.0,118337.0,106.0,0.0
2020,5017.0,0.0,0.0,118337.0,106.0,0.0
2021,5017.0,0.0,0.0,118337.0,106.0,0.0
2022,5017.0,0.0,0.0,118337.0,106.0,0.0
2023,5017.0,0.0,0.0,118337.0,106.0,0.0
2010,5018.0,0.0,0.0,237951.0,6771.0,9.0
2011,5018.0,0.0,0.0,237951.0,6771.0,2.0
2012,5018.0,0.0,0.0,237951.0,6771.0,2.0
2013,5018.0,0.0,0.0,237951.0,6771.0,3.0
2014,5018.0,0.0,0.0,237951.0,6771.0,0.0
2015,5018.0,0.0,0.0,237951.0,6771.0,0.0
2016,5018.0,0.0,0.0,237951.0,6771.0,0.0
2017,5018.0,0.0,0.0,237951.0,6771.0,0.0
2018,5018.0,0.0,0.0,237951.0,6771.0,0.0
2019,5018.0,0.0,0.0,237951.0,6771.0,0.0
2020,5018.0,0.0,0.0,237951.0,6771.0,1.0
2021,5018.0,0.0,0.0,237951.0,6771.0,0.0
2022,5018.0,0.0,0.0,237951.0,6771.0,3.0
2023,5018.0,0.0,0.0,237951.0,6771.0,0.0
2010,5019.0,0.0,0.0,7928.0,1194.0,15.0
2011,5019.0,0.0,0.0,7928.0,1194.0,1.0
2012,5019.0,0.0,0.0,7928.0,1194.0,15.0
2013,5019.0,0.0,0.0,7928.0,1194.0,0.0
2014,5019.0,0.0,0.0,7928.0,1194.0,0.0
2015,5019.0,0.0,0.0,7928.0,1194.0,1.0
2016,5019.0,0.0,0.0,7928.0,1194.0,1.0
2017,5019.0,0.0,0.0,7928.0,1194.0,1.0
2018,5019.0,0.0,0.0,7928.0,1194.0,0.0
2019,5019.0,0.0,0.0,7928.0,1194.0,0.0
2020,5019.0,0.0,0.0,7928.0,1194.0,2.0
2021,5019.0,0.0,0.0,7928.0,1194.0,0.0
2022,5019.0,0.0,0.0,7928.0,1194.0,0.0
2023,5019.0,0.0,0.0,7928.0,1194.0,1.0
2010,5020.0,0.0,0.0,71627.0,144672.0,97.0
2011,5020.0,0.0,0.0,71627.0,144672.0,464.0
2012,5020.0,0.0,0.0,71627.0,144672.0,28.0
2013,5020.0,0.0,0.0,71627.0,144672.0,109.0
2014,5020.0,0.0,0.0,71627.0,144672.0,32.0
2015,5020.0,0.0,0.0,71627.0,144672.0,5.0
2016,5020.0,0.0,0.0,71627.0,144672.0,9.0
2017,5020.0,0.0,0.0,71627.0,144672.0,11.0
2018,5020.0,0.0,0.0,71627.0,144672.0,5.0
2019,5020.0,0.0,0.0,71627.0,144672.0,1.0
2020,5020.0,0.0,0.0,71627.0,144672.0,8.0
2021,5020.0,0.0,0.0,71627.0,144672.0,2.0
2022,5020.0,0.0,0.0,71627.0,144672.0,54.0
2023,5020.0,0.0,0.0,71627.0,144672.0,20.0
2010,5021.0,0.0,0.0,6539.0,8259.0,5.0
2011,5021.0,0.0,0.0,6539.0,8259.0,0.0
2012,5021.0,0.0,0.0,6539.0,8259.0,1.0
2013,5021.0,0.0,0.0,6539.0,8259.0,0.0
2014,5021.0,0.0,0.0,6539.0,8259.0,0.0
2015,5021.0,0.0,0.0,6539.0,8259.0,0.0
2016,5021.0,0.0,0.0,6539.0,8259.0,0.0
2017,5021.0,0.0,0.0,6539.0,8259.0,0.0
2018,5021.0,0.0,0.0,6539.0,8259.0,0.0
2019,5021.0,0.0,0.0,6539.0,8259.0,0.0
2020,5021.0,0.0,0.0,6539.0,8259.0,0.0
2021,5021.0,0.0,0.0,6539.0,8259.0,0.0
2022,5021.0,0.0,0.0,6539.0,8259.0,306.0
2023,5021.0,0.0,0.0,6539.0,8259.0,0.0
2010,5022.0,0.0,0.0,33129.0,585.0,5.0
2011,5022.0,0.0,0.0,33129.0,585.0,1.0
2012,5022.0,0.0,0.0,33129.0,585.0,6.0
2013,5022.0,0.0,0.0,33129.0,585.0,0.0
2014,5022.0,0.0,0.0,33129.0,585.0,1.0
2015,5022.0,0.0,0.0,33129.0,585.0,1.0
2016,5022.0,0.0,0.0,33129.0,585.0,0.0
2017,5022.0,0.0,0.0,33129.0,585.0,0.0
2018,5022.0,0.0,0.0,33129.0,585.0,0.0
2019,5022.0,0.0,0.0,33129.0,585.0,0.0
2020,5022.0,0.0,0.0,33129.0,585.0,0.0
2021,5022.0,0.0,0.0,33129.0,585.0,0.0
2022,5022.0,0.0,0.0,33129.0,585.0,0.0
2023,5022.0,0.0,0.0,33129.0,585.0,0.0
2010,5023.0,0.0,0.0,9642.0,7649.0,11.0
2011,5023.0,0.0,0.0,9642.0,7649.0,341.0
2012,5023.0,0.0,0.0,9642.0,7649.0,29.0
2013,5023.0,0.0,0.0,9642.0,7649.0,1.0
2014,5023.0,0.0,0.0,9642.0,7649.0,1.0
2015,5023.0,0.0,0.0,9642.0,7649.0,0.0
2016,5023.0,0.0,0.0,9642.0,7649.0,0.0
2017,5023.0,0.0,0.0,9642.0,7649.0,1.0
2018,5023.0,0.0,0.0,9642.0,7649.0,0.0
2019,5023.0,0.0,0.0,9642.0,7649.0,0.0
2020,5023.0,0.0,0.0,9642.0,7649.0,0.0
2021,5023.0,0.0,0.0,9642.0,7649.0,0.0
2022,5023.0,0.0,0.0,9642.0,7649.0,0.0
2023,5023.0,0.0,0.0,9642.0,7649.0,0.0
2010,5024.0,0.0,0.0,44472.0,9439.0,5.0
2011,5024.0,0.0,0.0,44472.0,9439.0,3.0
2012,5024.0,0.0,0.0,44472.0,9439.0,3.0
2013,5024.0,0.0,0.0,44472.0,9439.0,0.0
2014,5024.0,0.0,0.0,44472.0,9439.0,0.0
2015,5024.0,0.0,0.0,44472.0,9439.0,0.0
2016,5024.0,0.0,0.0,44472.0,9439.0,0.0
2017,5024.0,0.0,0.0,44472.0,9439.0,0.0
2018,5024.0,0.0,0.0,44472.0,9439.0,0.0
2019,5024.0,0.0,0.0,44472.0,9439.0,0.0
2020,5024.0,0.0,0.0,44472.0,9439.0,0.0
2021,5024.0,0.0,0.0,44472.0,9439.0,0.0
2022,5024.0,0.0,0.0,44472.0,9439.0,0.0
2023,5024.0,0.0,0.0,44472.0,9439.0,8.0
2010,5025.0,0.0,0.0,176327.0,1043.0,10.0
2011,5025.0,0.0,0.0,176327.0,1043.0,5.0
2012,5025.0,0.0,0.0,176327.0,1043.0,4.0
2013,5025.0,0.0,0.0,176327.0,1043.0,0.0
2014,5025.0,0.0,0.0,176327.0,1043.0,1.0
2015,5025.0,0.0,0.0,176327.0,1043.0,1.0
2016,5025.0,0.0,0.0,176327.0,1043.0,8.0
2017,5025.0,0.0,0.0,176327.0,1043.0,3.0
2018,5025.0,0.0,0.0,176327.0,1043.0,6.0
2019,5025.0,0.0,0.0,176327.0,1043.0,1.0
2020,5025.0,0.0,0.0,176327.0,1043.0,3.0
2021,5025.0,0.0,0.0,176327.0,1043.0,0.0
2022,5025.0,0.0,0.0,176327.0,1043.0,1.0
2023,5025.0,0.0,0.0,176327.0,1043.0,0.0
2010,5026.0,0.0,0.0,3239.0,7240.0,18.0
2011,5026.0,0.0,0.0,3239.0,7240.0,15.0
2012,5026.0,0.0,0.0,3239.0,7240.0,4.0
2013,5026.0,0.0,0.0,3239.0,7240.0,0.0
2014,5026.0,0.0,0.0,3239.0,7240.0,0.0
2015,5026.0,0.0,0.0,3239.0,7240.0,0.0
2016,5026.0,0.0,0.0,3239.0,7240.0,0.0
2017,5026.0,0.0,0.0,3239.0,7240.0,0.0
2018,5026.0,0.0,0.0,3239.0,7240.0,0.0
2019,5026.0,0.0,0.0,3239.0,7240.0,0.0
2020,5026.0,0.0,0.0,3239.0,7240.0,0.0
2021,5026.0,0.0,0.0,3239.0,7240.0,0.0
2022,5026.0,0.0,0.0,3239.0,7240.0,0.0
2023,5026.0,0.0,0.0,3239.0,7240.0,0.0
2010,5027.0,0.0,0.0,122243.0,17193.0,8.0
2011,5027.0,0.0,0.0,122243.0,17193.0,1.0
2012,5027.0,0.0,0.0,122243.0,17193.0,2.0
2013,5027.0,0.0,0.0,122243.0,17193.0,0.0
2014,5027.0,0.0,0.0,122243.0,17193.0,5.0
2015,5027.0,0.0,0.0,122243.0,17193.0,0.0
2016,5027.0,0.0,0.0,122243.0,17193.0,0.0
2017,5027.0,0.0,0.0,122243.0,17193.0,0.0
2018,5027.0,0.0,0.0,122243.0,17193.0,0.0
2019,5027.0,0.0,0.0,122243.0,17193.0,5.0
2020,5027.0,0.0,0.0,122243.0,17193.0,0.0
2021,5027.0,0.0,0.0,122243.0,17193.0,0.0
2022,5027.0,0.0,0.0,122243.0,17193.0,3.0
2023,5027.0,0.0,0.0,122243.0,17193.0,15.0
2010,5028.0,0.0,0.0,64811.0,574.0,104.0
2011,5028.0,0.0,0.0,64811.0,574.0,12.0
2012,5028.0,0.0,0.0,64811.0,574.0,19.0
2013,5028.0,0.0,0.0,64811.0,574.0,0.0
2014,5028.0,0.0,0.0,64811.0,574.0,2.0
2015,5028.0,0.0,0.0,64811.0,574.0,0.0
2016,5028.0,0.0,0.0,64811.0,574.0,2.0
2017,5028.0,0.0,0.0,64811.0,574.0,0.0
2018,5028.0,0.0,0.0,64811.0,574.0,2.0
2019,5028.0,0.0,0.0,64811.0,574.0,0.0
2020,5028.0,0.0,0.0,64811.0,574.0,0.0
2021,5028.0,0.0,0.0,64811.0,574.0,0.0
2022,5028.0,0.0,0.0,64811.0,574.0,0.0
2023,5028.0,0.0,0.0,64811.0,574.0,0.0
2010,5029.0,0.0,0.0,2471.0,1533.0,1.0
2011,5029.0,0.0,0.0,2471.0,1533.0,0.0
2012,5029.0,0.0,0.0,2471.0,1533.0,0.0
2013,5029.0,0.0,0.0,2471.0,1533.0,0.0
2014,5029.0,0.0,0.0,2471.0,1533.0,0.0
2015,5029.0,0.0,0.0,2471.0,1533.0,0.0
2016,5029.0,0.0,0.0,2471.0,1533.0,0.0
2017,5029.0,0.0,0.0,2471.0,1533.0,0.0
2018,5029.0,0.0,0.0,2471.0,1533.0,0.0
2019,5029.0,0.0,0.0,2471.0,1533.0,0.0
2020,5029.0,0.0,0.0,2471.0,1533.0,0.0
2021,5029.0,0.0,0.0,2471.0,1533.0,0.0
2022,5029.0,0.0,0.0,2471.0,1533.0,2.0
2023,5029.0,0.0,0.0,2471.0,1533.0,0.0
2010,5030.0,0.0,0.0,879958.0,40526.0,5.0
2011,5030.0,0.0,0.0,879958.0,40526.0,81.0
2012,5030.0,0.0,0.0,879958.0,40526.0,12.0
2013,5030.0,0.0,0.0,879958.0,40526.0,3.0
2014,5030.0,0.0,0.0,879958.0,40526.0,3.0
2015,5030.0,0.0,0.0,879958.0,40526.0,0.0
2016,5030.0,0.0,0.0,879958.0,40526.0,9.0
2017,5030.0,0.0,0.0,879958.0,40526.0,1.0
2018,5030.0,0.0,0.0,879958.0,40526.0,56.0
2019,5030.0,0.0,0.0,879958.0,40526.0,214.0
2020,5030.0,0.0,0.0,879958.0,40526.0,3.0
2021,5030.0,0.0,0.0,879958.0,40526.0,101.0
2022,5030.0,0.0,0.0,879958.0,40526.0,588.0
2023,5030.0,0.0,0.0,879958.0,40526.0,18.0
2010,5031.0,0.0,0.0,24759.0,30148.0,28.0
2011,5031.0,0.0,0.0,24759.0,30148.0,308.0
2012,5031.0,0.0,0.0,24759.0,30148.0,47.0
2013,5031.0,0.0,0.0,24759.0,30148.0,9.0
2014,5031.0,0.0,0.0,24759.0,30148.0,1.0
2015,5031.0,0.0,0.0,24759.0,30148.0,0.0
2016,5031.0,0.0,0.0,24759.0,30148.0,0.0
2017,5031.0,0.0,0.0,24759.0,30148.0,0.0
2018,5031.0,0.0,0.0,24759.0,30148.0,0.0
2019,5031.0,0.0,0.0,24759.0,30148.0,4.0
2020,5031.0,0.0,0.0,24759.0,30148.0,0.0
2021,5031.0,0.0,0.0,24759.0,30148.0,8.0
2022,5031.0,0.0,0.0,24759.0,30148.0,1.0
2023,5031.0,0.0,0.0,24759.0,30148.0,1.0
2010,5033.0,0.0,0.0,101041.0,1721.0,1.0
2011,5033.0,0.0,0.0,101041.0,1721.0,4.0
2012,5033.0,0.0,0.0,101041.0,1721.0,0.0
2013,5033.0,0.0,0.0,101041.0,1721.0,0.0
2014,5033.0,0.0,0.0,101041.0,1721.0,0.0
2015,5033.0,0.0,0.0,101041.0,1721.0,0.0
2016,5033.0,0.0,0.0,101041.0,1721.0,0.0
2017,5033.0,0.0,0.0,101041.0,1721.0,0.0
2018,5033.0,0.0,0.0,101041.0,1721.0,0.0
2019,5033.0,0.0,0.0,101041.0,1721.0,0.0
2020,5033.0,0.0,0.0,101041.0,1721.0,0.0
2021,5033.0,0.0,0.0,101041.0,1721.0,0.0
2022,5033.0,0.0,0.0,101041.0,1721.0,0.0
2023,5033.0,0.0,0.0,101041.0,1721.0,244.0
2010,5034.0,0.0,0.0,6744.0,248.0,1.0
2011,5034.0,0.0,0.0,6744.0,248.0,1.0
2012,5034.0,0.0,0.0,6744.0,248.0,0.0
2013,5034.0,0.0,0.0,6744.0,248.0,0.0
2014,5034.0,0.0,0.0,6744.0,248.0,0.0
2015,5034.0,0.0,0.0,6744.0,248.0,0.0
2016,5034.0,0.0,0.0,6744.0,248.0,0.0
2017,5034.0,0.0,0.0,6744.0,248.0,0.0
2018,5034.0,0.0,0.0,6744.0,248.0,0.0
2019,5034.0,0.0,0.0,6744.0,248.0,0.0
2020,5034.0,0.0,0.0,6744.0,248.0,0.0
2021,5034.0,0.0,0.0,6744.0,248.0,0.0
2022,5034.0,0.0,0.0,6744.0,248.0,0.0
2023,5034.0,0.0,0.0,6744.0,248.0,0.0
2010,5035.0,0.0,0.0,720848.0,107.0,0.0
2011,5035.0,0.0,0.0,720848.0,107.0,0.0
2012,5035.0,0.0,0.0,720848.0,107.0,0.0
2013,5035.0,0.0,0.0,720848.0,107.0,0.0
2014,5035.0,0.0,0.0,720848.0,107.0,0.0
2015,5035.0,0.0,0.0,720848.0,107.0,0.0
2016,5035.0,0.0,0.0,720848.0,107.0,0.0
2017,5035.0,0.0,0.0,720848.0,107.0,0.0
2018,5035.0,0.0,0.0,720848.0,107.0,0.0
2019,5035.0,1.0,10000.0,720848.0,107.0,0.0
2020,5035.0,1.0,5000.0,720848.0,107.0,0.0
2021,5035.0,1.0,5000.0,720848.0,107.0,0.0
2022,5035.0,0.0,0.0,720848.0,107.0,0.0
2023,5035.0,0.0,0.0,720848.0,107.0,0.0
2010,5036.0,0.0,0.0,20305.0,2634.0,1.0
2011,5036.0,0.0,0.0,20305.0,2634.0,1.0
2012,5036.0,0.0,0.0,20305.0,2634.0,8.0
2013,5036.0,0.0,0.0,20305.0,2634.0,0.0
2014,5036.0,0.0,0.0,20305.0,2634.0,0.0
2015,5036.0,0.0,0.0,20305.0,2634.0,0.0
2016,5036.0,0.0,0.0,20305.0,2634.0,0.0
2017,5036.0,0.0,0.0,20305.0,2634.0,0.0
2018,5036.0,0.0,0.0,20305.0,2634.0,0.0
2019,5036.0,0.0,0.0,20305.0,2634.0,0.0
2020,5036.0,0.0,0.0,20305.0,2634.0,0.0
2021,5036.0,0.0,0.0,20305.0,2634.0,0.0
2022,5036.0,0.0,0.0,20305.0,2634.0,0.0
2023,5036.0,0.0,0.0,20305.0,2634.0,0.0
2010,5037.0,0.0,0.0,6188.0,810.0,9.0
2011,5037.0,0.0,0.0,6188.0,810.0,3.0
2012,5037.0,0.0,0.0,6188.0,810.0,12.0
2013,5037.0,0.0,0.0,6188.0,810.0,2.0
2014,5037.0,0.0,0.0,6188.0,810.0,17.0
2015,5037.0,0.0,0.0,6188.0,810.0,0.0
2016,5037.0,0.0,0.0,6188.0,810.0,0.0
2017,5037.0,0.0,0.0,6188.0,810.0,0.0
2018,5037.0,0.0,0.0,6188.0,810.0,0.0
2019,5037.0,0.0,0.0,6188.0,810.0,0.0
2020,5037.0,0.0,0.0,6188.0,810.0,0.0
2021,5037.0,0.0,0.0,6188.0,810.0,0.0
2022,5037.0,0.0,0.0,6188.0,810.0,1.0
2023,5037.0,0.0,0.0,6188.0,810.0,0.0
2010,5038.0,0.0,0.0,13135.0,63098.0,134.0
2011,5038.0,0.0,0.0,13135.0,63098.0,681.0
2012,5038.0,0.0,0.0,13135.0,63098.0,36.0
2013,5038.0,0.0,0.0,13135.0,63098.0,9.0
2014,5038.0,0.0,0.0,13135.0,63098.0,4.0
2015,5038.0,0.0,0.0,13135.0,63098.0,19.0
2016,5038.0,0.0,0.0,13135.0,63098.0,5.0
2017,5038.0,0.0,0.0,13135.0,63098.0,3.0
2018,5038.0,0.0,0.0,13135.0,63098.0,5.0
2019,5038.0,0.0,0.0,13135.0,63098.0,1.0
2020,5038.0,0.0,0.0,13135.0,63098.0,9.0
2021,5038.0,0.0,0.0,13135.0,63098.0,1.0
2022,5038.0,0.0,0.0,13135.0,63098.0,20.0
2023,5038.0,0.0,0.0,13135.0,63098.0,1.0
2010,6001.0,0.0,0.0,27626.0,24883.0,30.0
2011,6001.0,0.0,0.0,27626.0,24883.0,16.0
2012,6001.0,0.0,0.0,27626.0,24883.0,19.0
2013,6001.0,0.0,0.0,27626.0,24883.0,29.0
2014,6001.0,0.0,0.0,27626.0,24883.0,19.0
2015,6001.0,0.0,0.0,27626.0,24883.0,20.0
2016,6001.0,0.0,0.0,27626.0,24883.0,96.0
2017,6001.0,0.0,0.0,27626.0,24883.0,64.0
2018,6001.0,0.0,0.0,27626.0,24883.0,48.0
2019,6001.0,0.0,0.0,27626.0,24883.0,82.0
2020,6001.0,331.5,1669375.0,27626.0,24883.0,47.0
2021,6001.0,323.3,1775500.0,27626.0,24883.0,29.0
2022,6001.0,323.5833333333333,1617916.6666666667,27626.0,24883.0,27.0
2023,6001.0,315.1666666666667,1910500.0,27626.0,24883.0,53.0
2010,6002.0,0.0,0.0,157048.0,34023.0,20.0
2011,6002.0,0.0,0.0,157048.0,34023.0,14.0
2012,6002.0,0.0,0.0,157048.0,34023.0,60.0
2013,6002.0,0.0,0.0,157048.0,34023.0,19.0
2014,6002.0,0.0,0.0,157048.0,34023.0,32.0
2015,6002.0,0.0,0.0,157048.0,34023.0,25.0
2016,6002.0,0.0,0.0,157048.0,34023.0,17.0
2017,6002.0,0.0,0.0,157048.0,34023.0,29.0
2018,6002.0,0.0,0.0,157048.0,34023.0,21.0
2019,6002.0,0.0,0.0,157048.0,34023.0,20.0
2020,6002.0,744.5,3729375.0,157048.0,34023.0,4.0
2021,6002.0,760.8,4185500.0,157048.0,34023.0,26.0
2022,6002.0,761.3333333333334,3806666.6666666665,157048.0,34023.0,5.0
2023,6002.0,744.5,4489500.0,157048.0,34023.0,51.0
2010,6003.0,0.0,0.0,21661.0,19536.0,12.0
2011,6003.0,0.0,0.0,21661.0,19536.0,6.0
2012,6003.0,0.0,0.0,21661.0,19536.0,5.0
2013,6003.0,0.0,0.0,21661.0,19536.0,14.0
2014,6003.0,0.0,0.0,21661.0,19536.0,3.0
2015,6003.0,0.0,0.0,21661.0,19536.0,3.0
2016,6003.0,0.0,0.0,21661.0,19536.0,14.0
2017,6003.0,0.0,0.0,21661.0,19536.0,5.0
2018,6003.0,0.0,0.0,21661.0,19536.0,13.0
2019,6003.0,0.0,0.0,21661.0,19536.0,9.0
2020,6003.0,583.5,2924375.0,21661.0,19536.0,8.0
2021,6003.0,585.7,3222000.0,21661.0,19536.0,4.0
2022,6003.0,572.3333333333334,2861666.6666666665,21661.0,19536.0,4.0
2023,6003.0,567.9166666666666,3430000.0,21661.0,19536.0,9.0
2010,6004.0,0.0,0.0,20837.0,30680.0,49.0
2011,6004.0,0.0,0.0,20837.0,30680.0,34.0
2012,6004.0,0.0,0.0,20837.0,30680.0,40.0
2013,6004.0,0.0,0.0,20837.0,30680.0,16.0
2014,6004.0,0.0,0.0,20837.0,30680.0,31.0
2015,6004.0,0.0,0.0,20837.0,30680.0,14.0
2016,6004.0,0.0,0.0,20837.0,30680.0,8.0
2017,6004.0,0.0,0.0,20837.0,30680.0,14.0
2018,6004.0,0.0,0.0,20837.0,30680.0,9.0
2019,6004.0,0.0,0.0,20837.0,30680.0,12.0
2020,6004.0,564.375,2831875.0,20837.0,30680.0,25.0
2021,6004.0,579.5,3189000.0,20837.0,30680.0,15.0
2022,6004.0,579.6666666666666,2898333.3333333335,20837.0,30680.0,21.0
2023,6004.0,568.5,3432500.0,20837.0,30680.0,17.0
2010,6005.0,0.0,0.0,31267.0,20878.0,14.0
2011,6005.0,0.0,0.0,31267.0,20878.0,13.0
2012,6005.0,0.0,0.0,31267.0,20878.0,16.0
2013,6005.0,0.0,0.0,31267.0,20878.0,31.0
2014,6005.0,0.0,0.0,31267.0,20878.0,9.0
2015,6005.0,0.0,0.0,31267.0,20878.0,17.0
2016,6005.0,0.0,0.0,31267.0,20878.0,23.0
2017,6005.0,0.0,0.0,31267.0,20878.0,33.0
2018,6005.0,0.0,0.0,31267.0,20878.0,68.0
2019,6005.0,0.0,0.0,31267.0,20878.0,31.0
2020,6005.0,377.625,1896875.0,31267.0,20878.0,13.0
2021,6005.0,376.6,2074500.0,31267.0,20878.0,21.0
2022,6005.0,378.0,1890000.0,31267.0,20878.0,16.0
2023,6005.0,367.3333333333333,2221500.0,31267.0,20878.0,35.0
2010,6006.0,0.0,0.0,5623.0,18844.0,1.0
2011,6006.0,0.0,0.0,5623.0,18844.0,1.0
2012,6006.0,0.0,0.0,5623.0,18844.0,6.0
2013,6006.0,0.0,0.0,5623.0,18844.0,23.0
2014,6006.0,0.0,0.0,5623.0,18844.0,6.0
2015,6006.0,0.0,0.0,5623.0,18844.0,13.0
2016,6006.0,0.0,0.0,5623.0,18844.0,19.0
2017,6006.0,0.0,0.0,5623.0,18844.0,13.0
2018,6006.0,0.0,0.0,5623.0,18844.0,15.0
2019,6006.0,0.0,0.0,5623.0,18844.0,12.0
2020,6006.0,431.375,2171250.0,5623.0,18844.0,2.0
2021,6006.0,449.6,2475000.0,5623.0,18844.0,7.0
2022,6006.0,450.3333333333333,2251666.6666666665,5623.0,18844.0,9.0
2023,6006.0,450.3333333333333,2726500.0,5623.0,18844.0,14.0
2010,6007.0,0.0,0.0,191031.0,79574.0,32.0
